transaction_id,sender_account_id,receiver_account_id,amount,transaction_timestamp,transfer_method,is_mule_tx,sender_balance_before_tx,receiver_balance_before_tx,time_since_last_tx_seconds,dwell_time_minutes,is_first_time_payee,in_out_ratio_7d,daily_tx_count_sender,amount_z_score
TXN_019171,ACC_0842,ACC_0144,243.79,1970-01-01 07:00:45.923,Mobile App,False,-363.91,3187.1,172469,-1.0,True,0.0,1,-0.71
TXN_012548,ACC_0195,ACC_0288,197.42,1970-01-01 07:00:45.923,Web,False,2502.68,1966.29,-1,-1.0,True,0.0,1,0.0
TXN_004305,ACC_0197,ACC_0761,1404.6,1970-01-01 07:00:45.923,API,False,-247.27,2209.43,398188,-1.0,True,0.0,1,0.71
TXN_008472,ACC_0284,ACC_0213,816.74,1970-01-01 07:00:45.923,ATM,False,1818.69,-747.7299999999999,81015,-1.0,True,0.0,2,0.71
TXN_016311,ACC_0734,ACC_0588,1200.24,1970-01-01 07:00:45.923,Web,False,5877.949999999999,601.6400000000001,-1,375.23,True,0.0,1,0.0
TXN_016925,ACC_0176,ACC_0231,82.13,1970-01-01 07:00:45.923,Mobile App,False,3995.06,-175.46,-1,2249.18,True,0.0,1,0.0
TXN_000964,ACC_0943,ACC_0549,1289.99,1970-01-01 07:00:45.923,API,False,3103.47,4155.49,-1,1778.23,True,0.0,1,0.0
TXN_001962,ACC_0538,ACC_0482,323.22,1970-01-01 07:00:45.923,Mobile App,False,1019.37,1839.35,-1,-1.0,True,0.0,1,0.0
TXN_008180,ACC_0765,ACC_0604,1228.43,1970-01-01 07:00:45.923,Web,False,1608.39,1882.43,-1,-1.0,True,0.0,1,0.0
TXN_012432,ACC_0413,ACC_0063,313.09,1970-01-01 07:00:45.923,Mobile App,False,2811.21,677.0699999999999,-1,-1.0,True,0.0,1,0.0
TXN_013012,ACC_0075,ACC_0670,1365.51,1970-01-01 07:00:45.923,Mobile App,False,3514.43,3242.14,-1,1200.68,True,0.0,1,0.0
TXN_006188,ACC_0064,ACC_0342,484.85,1970-01-01 07:00:45.923,Mobile App,False,3684.73,3681.39,79582,-1.0,True,0.0,2,-0.71
TXN_005173,ACC_0265,ACC_0675,731.38,1970-01-01 07:00:45.923,Mobile App,False,3631.62,954.63,330191,-1.0,True,0.0,1,-0.71
TXN_012991,ACC_0616,ACC_0314,144.04,1970-01-01 07:00:45.923,Mobile App,False,6617.07,2725.63,-1,680.17,True,0.0,1,0.0
TXN_016899,ACC_0790,ACC_0542,564.81,1970-01-01 07:00:45.923,Mobile App,False,1756.85,2511.7,-1,-1.0,True,0.0,1,0.0
TXN_008526,ACC_0775,ACC_0671,1312.97,1970-01-01 07:00:45.924,Mobile App,False,864.5500000000002,930.4800000000002,115205,-1.0,True,0.0,1,0.71
TXN_009719,ACC_0152,ACC_0821,557.01,1970-01-01 07:00:45.924,Mobile App,False,2536.33,4966.04,-1,-1.0,True,0.0,1,0.0
TXN_004391,ACC_0845,ACC_0439,155.13,1970-01-01 07:00:45.924,Mobile App,False,4399.91,1358.91,-1,-1.0,True,0.0,1,0.0
TXN_007420,ACC_0020,ACC_0635,346.72,1970-01-01 07:00:45.924,Mobile App,False,4502.57,4495.04,331951,7392.57,True,2.7688,1,-0.71
TXN_003918,ACC_0739,ACC_0811,569.9,1970-01-01 07:00:45.924,API,False,963.93,1734.23,-1,-1.0,True,0.0,1,0.0
TXN_010395,ACC_0528,ACC_0247,497.19,1970-01-01 07:00:45.924,Mobile App,False,3638.04,3723.3,-1,-1.0,True,0.0,1,0.0
TXN_003175,ACC_0285,ACC_0094,900.49,1970-01-01 07:00:45.924,Web,False,4303.73,4979.37,-1,3048.12,True,0.0,1,0.0
TXN_019277,ACC_0063,ACC_0445,1117.42,1970-01-01 07:00:45.924,Web,False,990.1599999999999,1423.48,335022,232.73,True,1.9787,1,0.71
TXN_013149,ACC_0225,ACC_0367,1430.7,1970-01-01 07:00:45.924,Mobile App,False,1771.66,584.32,-1,-1.0,True,0.0,1,0.0
TXN_002714,ACC_0632,ACC_0841,620.62,1970-01-01 07:00:45.924,Web,False,-1041.83,2048.95,212279,-1.0,True,0.0,1,-1.14
TXN_004848,ACC_0537,ACC_0234,526.36,1970-01-01 07:00:45.924,Mobile App,False,3240.73,557.42,-1,-1.0,True,0.0,1,0.0
TXN_018482,ACC_0624,ACC_0680,982.29,1970-01-01 07:00:45.924,Web,False,501.73,6518.52,148433,1287.02,True,1.2428,1,0.84
TXN_006513,ACC_0685,ACC_0267,844.82,1970-01-01 07:00:45.924,Mobile App,False,4019.24,-87.19000000000011,-1,6734.93,True,0.0,1,0.0
TXN_008231,ACC_0420,ACC_0509,376.05,1970-01-01 07:00:45.924,Mobile App,False,5550.429999999999,4876.469999999999,-1,6530.65,True,0.0,1,0.0
TXN_009826,ACC_0575,ACC_0338,313.2,1970-01-01 07:00:45.924,Mobile App,False,-661.4699999999999,-1592.64,29604,-1.0,True,0.0,2,-0.71
TXN_013296,ACC_0318,ACC_0663,159.19,1970-01-01 07:00:45.924,ATM,False,-276.77,3901.22,155685,-1.0,True,0.0,1,-0.72
TXN_005393,ACC_0847,ACC_0501,257.68,1970-01-01 07:00:45.924,Mobile App,False,504.41,4575.39,96041,-1.0,True,0.0,1,-1.14
TXN_013523,ACC_0755,ACC_0052,988.01,1970-01-01 07:00:45.924,Mobile App,False,3672.73,5143.96,433429,1826.98,True,3.7178,1,0.71
TXN_007595,ACC_0495,ACC_0425,1094.54,1970-01-01 07:00:45.924,Mobile App,False,4504.79,2907.39,-1,4047.57,True,0.0,1,0.0
TXN_018109,ACC_0191,ACC_0197,378.86,1970-01-01 07:00:45.924,Mobile App,False,3830.78,-1651.87,384972,4250.48,True,1.1879,1,-0.71
TXN_015293,ACC_0358,ACC_0805,619.73,1970-01-01 07:00:45.924,Web,False,1340.53,1835.74,-1,-1.0,True,0.0,1,0.0
TXN_001519,ACC_0047,ACC_0647,1221.1,1970-01-01 07:00:45.924,Mobile App,False,3187.740000000001,3259.17,178515,-1.0,True,0.0,1,1.08
TXN_007544,ACC_0568,ACC_0006,1478.85,1970-01-01 07:00:45.924,Mobile App,False,5139.71,4480.37,218238,563.75,True,1.9949,1,0.71
TXN_011343,ACC_0985,ACC_0551,225.79,1970-01-01 07:00:45.924,Mobile App,False,-88.00000000000011,3403.16,158021,1792.85,True,0.4711,1,-0.71
TXN_015841,ACC_0434,ACC_0264,979.53,1970-01-01 07:00:45.924,Mobile App,False,3270.96,3995.16,201177,3725.9,True,0.5112,1,0.71
TXN_004010,ACC_0212,ACC_0916,23.33,1970-01-01 07:00:45.924,Mobile App,False,591.86,4631.599999999999,-1,-1.0,True,0.0,1,0.0
TXN_017746,ACC_0333,ACC_0334,984.98,1970-01-01 07:00:45.924,Mobile App,False,387.45,4830.82,-1,-1.0,True,0.0,1,0.0
TXN_007162,ACC_0608,ACC_0331,387.62,1970-01-01 07:00:45.924,Mobile App,False,37.69000000000005,5350.17,137184,-1.0,True,0.0,1,-0.8
TXN_006025,ACC_0851,ACC_0588,952.97,1970-01-01 07:00:45.924,Mobile App,False,3529.2,1801.88,78157,-1.0,True,0.0,2,-0.71
TXN_015253,ACC_0263,ACC_0053,702.51,1970-01-01 07:00:45.924,Web,False,2046.14,2629.55,-1,-1.0,True,0.0,1,0.0
TXN_009890,ACC_0481,ACC_0808,288.72,1970-01-01 07:00:45.924,Mobile App,False,1598.91,2864.12,-1,1398.95,True,0.0,1,0.0
TXN_016904,ACC_0478,ACC_0657,857.89,1970-01-01 07:00:45.924,Mobile App,False,523.4200000000001,3282.7,124385,-1.0,True,0.0,1,-0.71
TXN_005257,ACC_0078,ACC_0704,1050.0,1970-01-01 07:00:45.924,Mobile App,False,4140.96,3123.39,-1,-1.0,True,0.0,1,0.0
TXN_004824,ACC_0391,ACC_0642,1108.5,1970-01-01 07:00:45.924,Mobile App,False,1164.86,4336.54,-1,-1.0,True,0.0,1,0.0
TXN_005402,ACC_0501,ACC_0775,611.22,1970-01-01 07:00:45.924,Mobile App,False,4833.070000000001,-448.4199999999998,101675,211.83,True,2.9841,1,0.32
TXN_005906,ACC_0117,ACC_0176,315.19,1970-01-01 07:00:45.924,Web,False,231.98,3912.93,50633,-1.0,True,0.0,2,-0.71
TXN_005423,ACC_0091,ACC_0012,1392.25,1970-01-01 07:00:45.924,Mobile App,False,4841.59,967.2300000000001,262613,3628.02,True,1.0191,1,0.71
TXN_008745,ACC_0005,ACC_0323,813.93,1970-01-01 07:00:45.924,Mobile App,False,4306.71,5840.309999999999,-1,-1.0,True,0.0,1,0.0
TXN_011584,ACC_0946,ACC_0355,1311.47,1970-01-01 07:00:45.924,Mobile App,False,-125.47,6183.1,345753,2468.37,True,0.5927,1,0.71
TXN_003935,ACC_0676,ACC_0510,828.64,1970-01-01 07:00:45.924,Mobile App,False,3806.82,3796.61,173116,4005.07,True,0.127,1,-0.71
TXN_005304,ACC_0902,ACC_0217,573.22,1970-01-01 07:00:45.924,API,False,1901.04,-351.3300000000002,-1,-1.0,True,0.0,1,0.0
TXN_003177,ACC_0176,ACC_0915,1177.09,1970-01-01 07:00:45.924,Mobile App,False,4228.12,4005.38,41906,39.0,True,11.6064,2,0.71
TXN_004349,ACC_0020,ACC_0085,29.9,1970-01-01 07:00:45.924,Mobile App,False,4155.849999999999,5288.1,32020,7926.23,True,1.7226,2,-1.05
TXN_009771,ACC_0672,ACC_0896,44.41,1970-01-01 07:00:45.924,Web,False,134.89,788.1400000000001,-1,-1.0,True,0.0,1,0.0
TXN_000685,ACC_0134,ACC_0793,509.17,1970-01-01 07:00:45.924,Mobile App,False,4821.39,461.7199999999998,-1,4654.68,True,0.0,1,0.0
TXN_001725,ACC_0512,ACC_0715,1336.82,1970-01-01 07:00:45.924,Mobile App,False,-162.1200000000001,1505.05,223945,-1.0,True,0.0,1,-0.71
TXN_013842,ACC_0196,ACC_0924,843.98,1970-01-01 07:00:45.924,Mobile App,False,1446.36,1988.06,-1,4024.47,True,0.0,1,0.0
TXN_004422,ACC_0411,ACC_0379,1144.8,1970-01-01 07:00:45.924,Mobile App,False,4824.16,1633.81,-1,-1.0,True,0.0,1,0.0
TXN_000223,ACC_0778,ACC_0942,1076.67,1970-01-01 07:00:45.924,Mobile App,False,1223.27,104.88,-1,2811.65,True,0.0,1,0.0
TXN_004044,ACC_0888,ACC_0569,855.57,1970-01-01 07:00:45.924,Mobile App,False,2085.82,3338.95,430352,1977.95,True,0.2566,1,-0.71
TXN_004015,ACC_0907,ACC_0255,1282.98,1970-01-01 07:00:45.924,Mobile App,False,4238.31,1040.74,-1,-1.0,True,0.0,1,0.0
TXN_010273,ACC_0674,ACC_0209,178.76,1970-01-01 07:00:45.924,Mobile App,False,1198.94,1760.99,104618,-1.0,True,0.0,1,-0.71
TXN_003371,ACC_0454,ACC_0570,1383.23,1970-01-01 07:00:45.924,Web,False,4593.53,4213.99,-1,4510.73,True,0.0,1,0.0
TXN_003381,ACC_0003,ACC_0680,970.5,1970-01-01 07:00:45.924,Mobile App,False,2647.63,7500.81,-1,-1.0,True,0.0,1,0.0
TXN_015433,ACC_0942,ACC_0233,884.26,1970-01-01 07:00:45.924,Mobile App,False,1181.55,5457.39,375690,65.2,True,3.8093,1,0.71
TXN_011359,ACC_0429,ACC_0822,711.83,1970-01-01 07:00:45.924,Mobile App,False,3454.28,2043.38,203297,5071.88,True,2.6934,1,-0.71
TXN_015029,ACC_0663,ACC_0613,326.94,1970-01-01 07:00:45.924,API,False,4060.41,2688.59,-1,428.6,True,0.0,1,0.0
TXN_008565,ACC_0529,ACC_0284,1041.33,1970-01-01 07:00:45.924,Mobile App,False,3881.26,1001.95,-1,-1.0,True,0.0,1,0.0
TXN_002658,ACC_0812,ACC_0849,1442.19,1970-01-01 07:00:45.924,Mobile App,False,3203.77,3624.23,292483,6270.83,True,1.173,1,0.71
TXN_000630,ACC_0937,ACC_0582,815.14,1970-01-01 07:00:45.924,Mobile App,False,3910.24,3371.72,316406,3253.88,True,1.0803,1,0.71
TXN_003771,ACC_0277,ACC_0614,81.61,1970-01-01 07:00:45.924,Mobile App,False,735.71,2832.34,-1,2911.52,True,0.0,1,0.0
TXN_000723,ACC_0425,ACC_0565,924.14,1970-01-01 07:00:45.924,Mobile App,False,4001.93,480.8799999999999,-1,471.27,True,0.0,1,0.0
TXN_019195,ACC_0339,ACC_0180,486.93,1970-01-01 07:00:45.924,API,False,-1009.16,2782.63,240649,-1.0,True,0.0,1,-0.71
TXN_015649,ACC_0659,ACC_0137,78.79,1970-01-01 07:00:45.924,ATM,False,1759.11,3138.25,418048,-1.0,True,0.0,1,-0.63
TXN_004621,ACC_0462,ACC_0789,380.26,1970-01-01 07:00:45.924,Mobile App,False,4342.27,1989.96,480121,-1.0,True,0.0,1,0.71
TXN_016041,ACC_0245,ACC_0800,180.73,1970-01-01 07:00:45.924,Web,False,2184.06,1474.76,-1,1727.47,True,0.0,1,0.0
TXN_015969,ACC_0190,ACC_0734,755.81,1970-01-01 07:00:45.924,Mobile App,False,1264.48,4677.709999999999,-1,-1.0,True,0.0,1,0.0
TXN_013841,ACC_0820,ACC_0481,1043.33,1970-01-01 07:00:45.924,ATM,False,803.12,1310.19,261918,-1.0,True,0.0,1,0.71
TXN_017000,ACC_0840,ACC_0868,726.3,1970-01-01 07:00:45.924,Mobile App,False,-252.83,4545.219999999999,356599,-1.0,True,0.0,1,-0.71
TXN_008799,ACC_0045,ACC_0426,492.45,1970-01-01 07:00:45.924,Mobile App,False,247.8200000000001,-1012.64,480415,-1.0,True,0.0,1,-0.71
TXN_011864,ACC_0667,ACC_0645,495.32,1970-01-01 07:00:45.924,Web,False,2305.99,3256.48,132309,-1.0,True,0.0,1,-1.15
TXN_004146,ACC_0865,ACC_0452,752.61,1970-01-01 07:00:45.924,Mobile App,False,1990.36,2587.71,-1,3852.05,True,0.0,1,0.0
TXN_001855,ACC_0947,ACC_0952,162.46,1970-01-01 07:00:45.924,Mobile App,False,420.3200000000001,-117.78,516522,4462.95,True,0.8413,1,-0.71
TXN_017337,ACC_0000,ACC_0735,163.45,1970-01-01 07:00:45.924,Web,False,1786.08,347.48,-1,2006.0,True,0.0,1,0.0
TXN_009515,ACC_0194,ACC_0314,57.83,1970-01-01 07:00:45.924,Web,False,1812.89,2869.67,297478,-1.0,True,0.0,1,-0.71
TXN_002869,ACC_0835,ACC_0587,416.44,1970-01-01 07:00:45.924,Web,False,3134.48,4764.71,363107,-1.0,True,0.0,1,-0.71
TXN_011643,ACC_0271,ACC_0681,64.08,1970-01-01 07:00:45.924,Mobile App,False,1461.06,2256.68,349197,2036.07,True,0.1686,1,-0.71
TXN_001244,ACC_0921,ACC_0446,640.95,1970-01-01 07:00:45.924,Mobile App,False,2886.26,5180.4,116391,2948.95,True,8.8582,1,0.71
TXN_014504,ACC_0308,ACC_0096,1231.82,1970-01-01 07:00:45.924,Web,False,2172.77,-326.5799999999999,308177,-1.0,True,0.0,1,0.71
TXN_004089,ACC_0641,ACC_0163,560.49,1970-01-01 07:00:45.924,Mobile App,False,2576.66,953.8600000000001,-1,2157.52,True,0.0,1,0.0
TXN_015249,ACC_0896,ACC_0274,1419.0,1970-01-01 07:00:45.924,Web,False,832.5500000000001,1664.15,270928,516.33,True,4.3351,1,0.71
TXN_002296,ACC_0034,ACC_0208,1097.48,1970-01-01 07:00:45.924,Mobile App,False,2251.97,3847.58,508492,-1.0,True,0.0,1,0.71
TXN_003836,ACC_0762,ACC_0919,261.17,1970-01-01 07:00:45.924,Mobile App,False,2103.08,2105.99,130601,-1.0,True,0.0,1,0.71
TXN_018830,ACC_0069,ACC_0089,1184.87,1970-01-01 07:00:45.924,Web,False,2888.17,2878.79,-1,-1.0,True,0.0,1,0.0
TXN_019321,ACC_0285,ACC_0424,626.07,1970-01-01 07:00:45.924,Web,False,3403.24,1772.31,63158,4100.75,True,0.9335,2,-0.71
TXN_009159,ACC_0270,ACC_0254,245.56,1970-01-01 07:00:45.924,Web,False,-962.1399999999999,438.96,95696,-1.0,True,0.0,1,-0.94
TXN_018584,ACC_0016,ACC_0001,118.88,1970-01-01 07:00:45.924,Mobile App,False,3052.46,55.78000000000009,-1,8707.33,True,0.0,1,0.0
TXN_004735,ACC_0216,ACC_0058,799.85,1970-01-01 07:00:45.924,Mobile App,False,1428.67,2726.14,-1,7841.35,True,0.0,1,0.0
TXN_007089,ACC_0637,ACC_0176,700.14,1970-01-01 07:00:45.924,Web,False,3052.96,3051.03,-1,2634.15,True,0.0,1,0.0
TXN_008468,ACC_0258,ACC_0000,1259.2,1970-01-01 07:00:45.924,Mobile App,False,4479.34,1622.63,-1,-1.0,True,0.0,1,0.0
TXN_007109,ACC_0632,ACC_0696,790.3,1970-01-01 07:00:45.924,Mobile App,False,-1662.45,1515.54,65269,-1.0,True,0.0,2,-0.59
TXN_012564,ACC_0850,ACC_0015,423.38,1970-01-01 07:00:45.924,Mobile App,False,4978.41,3758.68,-1,-1.0,True,0.0,1,0.0
TXN_005086,ACC_0666,ACC_0327,1101.95,1970-01-01 07:00:45.924,Mobile App,False,4133.71,3633.81,480492,6048.63,True,1.4776,1,0.71
TXN_017466,ACC_0115,ACC_0092,164.32,1970-01-01 07:00:45.924,Mobile App,False,-939.51,1322.97,213081,-1.0,True,0.0,1,-1.14
TXN_018033,ACC_0161,ACC_0973,1339.71,1970-01-01 07:00:45.924,API,False,4024.12,116.77,-1,-1.0,True,0.0,1,0.0
TXN_004421,ACC_0341,ACC_0822,521.72,1970-01-01 07:00:45.924,Mobile App,False,2093.52,2755.21,160934,8709.22,True,1.0313,1,-0.2
TXN_010804,ACC_0278,ACC_0000,1304.13,1970-01-01 07:00:45.924,Mobile App,False,2024.8,2881.83,504894,-1.0,True,0.0,1,0.71
TXN_018204,ACC_0076,ACC_0019,1297.33,1970-01-01 07:00:45.924,Mobile App,False,1891.49,2224.72,-1,-1.0,True,0.0,1,0.0
TXN_015002,ACC_0411,ACC_0846,1138.84,1970-01-01 07:00:45.924,Mobile App,False,3679.36,1542.95,41738,-1.0,True,0.0,2,-0.71
TXN_012208,ACC_0962,ACC_0981,1434.11,1970-01-01 07:00:45.924,API,False,4262.79,-767.2200000000003,-1,4940.28,True,0.0,1,0.0
TXN_001545,ACC_0753,ACC_0013,763.08,1970-01-01 07:00:45.924,Mobile App,False,-505.5299999999999,3872.61,113886,-1.0,True,0.0,1,0.06
TXN_006996,ACC_0186,ACC_0444,1269.51,1970-01-01 07:00:45.924,Mobile App,False,4223.41,6049.330000000001,-1,2726.43,True,0.0,1,0.0
TXN_004538,ACC_0611,ACC_0699,829.88,1970-01-01 07:00:45.924,Mobile App,False,3705.25,2137.8,395379,5365.37,True,0.8028,1,-0.28
TXN_018560,ACC_0829,ACC_0168,338.74,1970-01-01 07:00:45.924,Mobile App,False,4666.1,1830.52,-1,-1.0,True,0.0,1,0.0
TXN_013755,ACC_0651,ACC_0678,481.29,1970-01-01 07:00:45.924,Mobile App,False,2445.75,793.0999999999999,-1,-1.0,True,0.0,1,0.0
TXN_014358,ACC_0309,ACC_0579,1436.51,1970-01-01 07:00:45.924,Mobile App,False,4223.59,1485.44,-1,2692.93,True,0.0,1,0.0
TXN_011863,ACC_0049,ACC_0697,312.29,1970-01-01 07:00:45.925,ATM,False,1681.68,4772.510000000001,132189,-1.0,True,0.0,1,1.14
TXN_002979,ACC_0395,ACC_0995,1123.27,1970-01-01 07:00:45.925,Mobile App,False,2831.86,725.03,-1,-1.0,True,0.0,1,0.0
TXN_006784,ACC_0891,ACC_0915,848.1,1970-01-01 07:00:45.925,Mobile App,False,2299.99,5182.47,445789,-1.0,True,0.0,1,0.71
TXN_016712,ACC_0466,ACC_0356,929.25,1970-01-01 07:00:45.925,Mobile App,False,3477.84,4980.75,-1,-1.0,True,0.0,1,0.0
TXN_014098,ACC_0510,ACC_0037,597.71,1970-01-01 07:00:45.925,ATM,False,4625.25,5920.33,521508,933.52,True,1.8652,1,-0.71
TXN_001786,ACC_0901,ACC_0563,786.18,1970-01-01 07:00:45.925,Mobile App,False,1603.37,4449.49,207997,3556.67,True,4.0994,1,0.71
TXN_016778,ACC_0730,ACC_0771,1488.56,1970-01-01 07:00:45.925,Web,False,5092.94,4036.88,-1,7880.5,True,0.0,1,0.0
TXN_013670,ACC_0900,ACC_0871,583.11,1970-01-01 07:00:45.925,Web,False,5030.53,302.33,-1,2838.88,True,0.0,1,0.0
TXN_013986,ACC_0956,ACC_0569,869.97,1970-01-01 07:00:45.925,Web,False,3161.4,4194.52,-1,-1.0,True,0.0,1,0.0
TXN_017662,ACC_0574,ACC_0676,270.58,1970-01-01 07:00:45.925,Mobile App,False,6482.07,2978.18,-1,8003.52,True,0.0,1,0.0
TXN_005793,ACC_0221,ACC_0513,1018.8,1970-01-01 07:00:45.925,Mobile App,False,1441.85,693.15,-1,2585.67,True,0.0,1,0.0
TXN_010631,ACC_0476,ACC_0728,1420.2,1970-01-01 07:00:45.925,Mobile App,False,3993.2,2527.64,174839,4745.75,True,0.5072,1,1.13
TXN_015410,ACC_0281,ACC_0556,825.33,1970-01-01 07:00:45.925,Mobile App,False,4511.31,1509.49,-1,6439.07,True,0.0,1,0.0
TXN_006485,ACC_0428,ACC_0629,580.17,1970-01-01 07:00:45.925,Mobile App,False,3131.49,1756.67,545282,-1.0,True,0.0,1,0.71
TXN_003603,ACC_0434,ACC_0218,1396.18,1970-01-01 07:00:45.925,Web,False,2291.43,3404.92,74088,4960.7,True,0.171,2,0.97
TXN_003686,ACC_0376,ACC_0550,1328.92,1970-01-01 07:00:45.925,Mobile App,False,3356.0,2859.63,-1,7542.6,True,0.0,1,0.0
TXN_018606,ACC_0476,ACC_0000,873.85,1970-01-01 07:00:45.925,Mobile App,False,2573.0,4185.96,4489,4820.57,True,0.1094,2,0.34
TXN_011363,ACC_0839,ACC_0353,489.4,1970-01-01 07:00:45.925,Mobile App,False,1237.5,3595.8,128803,-1.0,True,0.0,1,-0.71
TXN_006755,ACC_0093,ACC_0028,1090.4,1970-01-01 07:00:45.925,Mobile App,False,3793.46,1459.96,332381,-1.0,True,0.0,1,0.71
TXN_002610,ACC_0915,ACC_0453,360.11,1970-01-01 07:00:45.925,Mobile App,False,6030.570000000001,1458.58,-1,247.73,True,0.0,1,0.0
TXN_001167,ACC_0698,ACC_0285,250.69,1970-01-01 07:00:45.925,API,False,4992.549999999999,2777.17,-1,7483.43,True,0.0,1,0.0
TXN_000836,ACC_0269,ACC_0447,245.25,1970-01-01 07:00:45.925,Mobile App,False,3480.55,3223.53,138473,-1.0,True,0.0,1,-0.71
TXN_011858,ACC_0419,ACC_0781,1046.28,1970-01-01 07:00:45.925,Web,False,-581.0,2109.38,164570,-1.0,True,0.0,1,-0.71
TXN_012806,ACC_0256,ACC_0655,1042.8,1970-01-01 07:00:45.925,Mobile App,False,206.35,2022.46,-1,-1.0,True,0.0,1,0.0
TXN_004982,ACC_0929,ACC_0581,1140.54,1970-01-01 07:00:45.925,Web,False,3744.5,1711.27,-1,-1.0,True,0.0,1,0.0
TXN_005227,ACC_0567,ACC_0397,262.05,1970-01-01 07:00:45.925,Mobile App,False,4656.67,4416.57,-1,7159.6,True,0.0,1,0.0
TXN_011591,ACC_0896,ACC_0502,109.15,1970-01-01 07:00:45.925,Mobile App,False,-586.4499999999999,1532.85,44982,1266.03,True,0.5466,2,-0.64
TXN_012828,ACC_0942,ACC_0542,1499.15,1970-01-01 07:00:45.925,Web,False,297.2900000000002,3076.51,68938,1214.17,True,0.9227,2,1.0
TXN_005987,ACC_0853,ACC_0478,527.28,1970-01-01 07:00:45.925,Mobile App,False,-614.34,-334.4699999999999,266432,-1.0,True,0.0,1,-0.71
TXN_017987,ACC_0807,ACC_0514,1410.6,1970-01-01 07:00:45.925,Mobile App,False,187.87,2140.8,-1,-1.0,True,0.0,1,0.0
TXN_002981,ACC_0508,ACC_0500,1012.46,1970-01-01 07:00:45.925,Mobile App,False,1331.41,3452.66,328189,-1.0,True,0.0,1,0.71
TXN_013664,ACC_0002,ACC_0172,194.7,1970-01-01 07:00:45.925,Web,False,586.67,2377.19,559096,-1.0,True,0.0,1,-0.71
TXN_005997,ACC_0664,ACC_0893,873.29,1970-01-01 07:00:45.925,Mobile App,False,1406.31,2960.56,409505,6521.52,True,0.5894,1,-0.71
TXN_006553,ACC_0299,ACC_0504,890.89,1970-01-01 07:00:45.925,Mobile App,False,758.66,5527.78,377733,4667.63,True,1.2588,1,-0.71
TXN_008357,ACC_0594,ACC_0155,229.36,1970-01-01 07:00:45.925,Mobile App,False,3373.82,4563.67,-1,-1.0,True,0.0,1,0.0
TXN_018090,ACC_0185,ACC_0789,1377.15,1970-01-01 07:00:45.925,ATM,False,3047.32,2370.22,-1,5207.05,True,0.0,1,0.0
TXN_016013,ACC_0144,ACC_0738,887.24,1970-01-01 07:00:45.925,Mobile App,False,3430.89,26.27999999999997,-1,2125.35,True,0.0,1,0.0
TXN_008927,ACC_0580,ACC_0074,828.36,1970-01-01 07:00:45.925,Mobile App,False,2326.68,5089.52,-1,7455.8,True,0.0,1,0.0
TXN_014170,ACC_0138,ACC_0327,169.18,1970-01-01 07:00:45.925,Web,False,4088.02,4735.76,-1,6415.58,True,0.0,1,0.0
TXN_002368,ACC_0858,ACC_0363,816.95,1970-01-01 07:00:45.925,Mobile App,False,2922.3,3516.73,306564,-1.0,True,0.0,1,-0.71
TXN_017786,ACC_0115,ACC_0224,880.28,1970-01-01 07:00:45.925,Web,False,-1103.83,354.51,41669,-1.0,True,0.0,2,0.63
TXN_019497,ACC_0303,ACC_0965,1033.54,1970-01-01 07:00:45.925,Web,False,2731.51,6061.36,535817,-1.0,True,0.0,1,0.71
TXN_005818,ACC_0106,ACC_0018,647.86,1970-01-01 07:00:45.925,Mobile App,False,2334.64,1021.59,350869,3721.03,False,1.8281,1,0.71
TXN_008377,ACC_0107,ACC_0177,856.77,1970-01-01 07:00:45.925,Mobile App,False,5192.37,19.69000000000005,-1,5938.37,True,0.0,1,0.0
TXN_004955,ACC_0949,ACC_0502,1348.3,1970-01-01 07:00:45.925,Mobile App,False,2537.2,1642.0,-1,-1.0,True,0.0,1,0.0
TXN_003143,ACC_0299,ACC_0979,1412.2,1970-01-01 07:00:45.925,Web,False,-132.23,3551.32,6338,4773.27,True,0.6731,2,1.12
TXN_000581,ACC_0015,ACC_0751,455.21,1970-01-01 07:00:45.925,Mobile App,False,4182.06,1154.15,410273,820.97,True,0.5161,1,-0.71
TXN_000021,ACC_0974,ACC_0091,812.92,1970-01-01 07:00:45.925,Web,False,5297.7,3449.34,-1,4134.9,True,0.0,1,0.0
TXN_000535,ACC_0163,ACC_0880,1170.51,1970-01-01 07:00:45.925,Mobile App,False,1514.35,1130.08,386382,1044.92,True,0.42,1,-0.71
TXN_000447,ACC_0578,ACC_0138,840.68,1970-01-01 07:00:45.925,Mobile App,False,2109.52,3918.84,504579,5409.9,True,0.2917,1,0.71
TXN_015343,ACC_0190,ACC_0097,108.58,1970-01-01 07:00:45.925,Mobile App,False,508.6700000000001,1336.75,75002,-1.0,True,0.0,2,-0.71
TXN_011977,ACC_0681,ACC_0988,1215.0,1970-01-01 07:00:45.925,Mobile App,False,2320.76,3752.76,-1,1104.47,True,0.0,1,0.0
TXN_017025,ACC_0897,ACC_0086,508.87,1970-01-01 07:00:45.925,API,False,3489.38,2675.11,-1,7957.92,True,0.0,1,0.0
TXN_014987,ACC_0332,ACC_0380,686.44,1970-01-01 07:00:45.925,Mobile App,False,2935.71,742.63,-1,3567.73,True,0.0,1,0.0
TXN_004173,ACC_0688,ACC_0935,1467.49,1970-01-01 07:00:45.925,Mobile App,False,3700.26,1202.01,-1,-1.0,True,0.0,1,0.0
